vid,name,authority,field_authority_link
subject,Students' songs,lcsh,https://id.loc.gov/authorities/subjects/sh85129328
subject,Students' songs--United States,lcsh,https://id.loc.gov/authorities/subjects/sh85129329
subject,Study and teaching,lcsh,https://id.loc.gov/authorities/subjects/sh2001008697
subject,Subsidies,lcsh,https://id.loc.gov/authorities/subjects/sh85129533.html
subject,Substance-related disorders,mesh,https://id.nlm.nih.gov/mesh/D019966.html
subject,Success,lcsh,https://id.loc.gov/authorities/subjects/sh85129587
subject,Sulindac,mesh,https://id.nlm.nih.gov/mesh/D013467.html
subject,Sunday legislation,lcsh,https://id.loc.gov/authorities/subjects/sh85130516
subject,Sunday school music,lcsh,https://id.loc.gov/authorities/subjects/sh2004003837
subject,"Superior, Lake",lcsh,https://id.loc.gov/authorities/subjects/sh85130609-781
subject,Surfaces,lcsh,https://id.loc.gov/authorities/subjects/sh00005762
subject,Sustainable buildings,lcsh,https://id.loc.gov/authorities/subjects/sh2003001382
subject,Sustainable construction,lcsh,https://id.loc.gov/authorities/subjects/sh2009003365
subject,Swiss folk songs,wiki,https://www.wikidata.org/wiki/Q86339269
subject,Switzerland--Description and travel,lcsh,https://id.loc.gov/authorities/subjects/sh85131306
subject,Symbolism in literature,lcsh,https://id.loc.gov/authorities/subjects/sh85131419
subject,Syracuse (Italy)--Description and travel,,
subject,Tadoussac (Québec)--Description and travel,,
subject,Tadoussac (Québec)--History,,
subject,Taigas,lcsh,https://id.loc.gov/authorities/subjects/sh85131940
subject,Tariff preferences,lcsh,https://id.loc.gov/authorities/subjects/sh85132672
subject,Tariff--Canada,lcsh,https://id.loc.gov/authorities/subjects/sh2008112495
subject,Taxation,lcsh,https://id.loc.gov/authorities/subjects/sh85132846
subject,Taxation in Canada,wiki,https://www.wikidata.org/wiki/Q8832183
subject,Taxation--Law and legislation,lcsh,https://id.loc.gov/authorities/subjects/sh99005247
subject,Taxation--Soviet Union,lcsh,https://id.loc.gov/authorities/subjects/sh2010115701
subject,Teacher-pupil relationships,lcsh,https://id.loc.gov/authorities/subjects/sh85132960.html
subject,Teachers colleges,lcsh,https://id.loc.gov/authorities/subjects/sh85133011
subject,Teachers--Training of,lcsh,https://id.loc.gov/authorities/subjects/sh85132999
subject,Technical education--Curricula,lcsh,https://id.loc.gov/authorities/subjects/sh85133122
subject,Teenage pregnancy,lcsh,https://id.loc.gov/authorities/subjects/sh85106286
subject,Temperance,lcsh,https://id.loc.gov/authorities/subjects/sh85133698
subject,Termites,lcsh,https://id.loc.gov/authorities/subjects/sh85134031
subject,Terpenes,lcsh,https://id.loc.gov/authorities/subjects/sh85134045
subject,Terror (Ship),lcsh,https://id.loc.gov/authorities/names/n83232054
subject,Testing,lcsh,https://id.loc.gov/authorities/subjects/sh99005648
subject,Textbooks,lcsh,https://id.loc.gov/authorities/subjects/sh99001753
subject,Thalassemia,lcsh,https://id.loc.gov/authorities/subjects/sh85134466
subject,The City Muffin Boys (Musical group),wiki,https://www.wikidata.org/wiki/Q107466820
subject,The Dirty Shames (musical group),wiki,https://www.wikidata.org/wiki/Q84939500
subject,"The Standard (Montréal, Québec)",viaf,http://viaf.org/viaf/106147605334657760002
subject,Theater,lcsh,https://id.loc.gov/authorities/subjects/sh85134522
subject,Theater--China,lcsh,https://id.loc.gov/authorities/subjects/sh85134550
subject,Theater--France,lcsh,https://id.loc.gov/authorities/subjects/sh2008112843
subject,Theaters--Stage-setting and scenery,lcsh,https://id.loc.gov/authorities/subjects/sh85134593
subject,"Theismann, Joe",lcsh,https://id.loc.gov/authorities/names/n82216908
subject,Theological anthropology--Christianity,lcsh,https://id.loc.gov/authorities/subjects/sh85080316
subject,Theology--Collections,fast,http://id.worldcat.org/fast/1149567/
subject,"Theology, Doctrinal",lcsh,https://id.loc.gov/authorities/subjects/sh85134686
subject,"Thornton, Dick, 1939-2014",lcnaf,https://id.loc.gov/authorities/names/no2020026134
subject,Thought and thinking,lcsh,https://id.loc.gov/authorities/subjects/sh85134988
subject,Thousand Islands (N.Y. and Ont.),lcsh,https://id.loc.gov/authorities/subjects/sh85134991-781
subject,Throat singing,lcsh,https://id.loc.gov/authorities/subjects/sh98002560
subject,Thyroxine,mesh,https://id.nlm.nih.gov/mesh/D013974.html
subject,Timber,lcsh,https://id.loc.gov/authorities/subjects/sh85135386
subject,Timesharing (Real estate)--Law and legislation,lcsh,https://id.loc.gov/authorities/subjects/sh2002002031
subject,Timmins (Ont.)--Description Views,,
subject,Tlingit,wiki,https://www.wikidata.org/wiki/Q536129
subject,Tobacco use,lcsh,https://id.loc.gov/authorities/subjects/sh85135732
subject,Tokens,lcsh,https://id.loc.gov/authorities/subjects/sh85135840
subject,Toleration,lcsh,https://id.loc.gov/authorities/subjects/sh85135882
subject,"Tomography, X-Ray Computed",mesh,https://id.nlm.nih.gov/mesh/D014057.html
subject,"Toronto (Ont.)--Buildings, structures, etc.--Guidebooks",,
subject,Toronto (Ont.)--Description and travel,,
subject,Toronto (Ont.)--Guidebooks,lcsh,https://id.loc.gov/authorities/subjects/sh2008117286
subject,Toronto (Ont.)--History,lcsh,https://id.loc.gov/authorities/subjects/sh85136127
subject,Toronto (Ont.)--Pictorial works,,
subject,Toronto (Ont.)--Social life and customs,,
subject,"Toronto City Hall (Toronto, Ont.)",lcnaf,https://id.loc.gov/authorities/names/no2015145120
subject,Toronto Metropolitan Area (Ont.)--Politics and government,,
subject,"Toronto Parks, Forestry and Recreation Division",wiki,https://www.wikidata.org/wiki/Q7826467
subject,"Toronto Public Library, Central Branch (1909-1977)",wiki,https://www.wikidata.org/wiki/Q12061031
subject,Tort liability of municipal corporations,lcsh,https://id.loc.gov/authorities/subjects/sh85136160
subject,Torts,lcsh,https://id.loc.gov/authorities/subjects/sh85136182
subject,Tourism,lcsh,https://id.loc.gov/authorities/subjects/sh85136255
subject,"Tourist camps, hostels, etc.",lcsh,https://id.loc.gov/authorities/subjects/sh85136251
subject,Towers,lcsh,https://id.loc.gov/authorities/subjects/sh85136296
subject,"Town, Harold, 1924-1990",lcsh,https://id.loc.gov/authorities/names/n50014630
subject,Trading companies,lcsh,https://id.loc.gov/authorities/subjects/sh85136748
subject,Traditional medicine--North America,main,
subject,Transportation,lcsh,https://id.loc.gov/authorities/subjects/sh85137027
subject,Transportation--Canada,lcsh,https://id.loc.gov/authorities/subjects/sh2010116926
subject,Treaty of Paris (1763),wiki,https://www.wikidata.org/wiki/Q156211
subject,Trees--Australia,lcsh,https://id.loc.gov/authorities/subjects/sh2010117033
subject,Trials (Malpractice),lcsh,https://id.loc.gov/authorities/subjects/sh85137366.html
subject,Trials (Political crimes and offenses),lcsh,https://id.loc.gov/authorities/subjects/sh85137378
subject,Trinity,lcsh,https://id.loc.gov/authorities/subjects/sh85137555
subject,Trinity--Early works to 1800,lcsh,https://id.loc.gov/authorities/subjects/sh2008113008
subject,Trivia and miscellanea,lcsh,https://id.loc.gov/authorities/genreForms/gf2014026201
subject,"Trump, Donald, 1946-",lcnaf,https://id.loc.gov/authorities/names/n85387872
subject,Truss bridges,lcsh,https://id.loc.gov/authorities/subjects/sh85016890
subject,Trusts and trustees,lcsh,https://id.loc.gov/authorities/subjects/sh85138271
subject,"Tsarnas, Anna",, 
subject,Tubal ligation,mesh,https://id.nlm.nih.gov/mesh/D013246.html
subject,Tuberculosis,lcsh,https://id.loc.gov/authorities/subjects/sh85138408
subject,Turkey--History,lcsh,https://id.loc.gov/authorities/subjects/sh85138799
subject,"Tyson, Ian, 1933 September 25-",lcsh,https://id.loc.gov/authorities/names/n89623686
subject,Underground Railroad,lcsh,https://id.loc.gov/authorities/subjects/sh85139597
subject,Underwater exploration,lcsh,https://id.loc.gov/authorities/subjects/sh85139619
subject,Unitarianism,lcsh,https://id.loc.gov/authorities/subjects/sh85139726
subject,United Empire loyalists,lcsh,https://id.loc.gov/authorities/subjects/sh85139737
subject,United States--Boundaries--Canada,lcsh,https://id.loc.gov/authorities/subjects/sh85139916
subject,United States--Civilization,lcsh,https://id.loc.gov/authorities/subjects/sh85139934
subject,United States--Commerce--Canada,lcsh,https://id.loc.gov/authorities/subjects/sh2007100180
subject,United States--Description and travel,lcsh,https://id.loc.gov/authorities/subjects/sh85139993
subject,United States--Foreign relations--Algeria,,
subject,United States--Foreign relations--Canada,lcsh,https://id.loc.gov/authorities/subjects/sh2007100098
subject,"United States--History--King William's War, 1689-1697",lcsh,https://id.loc.gov/authorities/subjects/sh85140133
subject,"United States--History--Revolution, 1775-1783",lcsh,https://id.loc.gov/authorities/subjects/sh85140139
subject,United States--History--War of 1812,lcsh,https://id.loc.gov/authorities/subjects/sh85140194
subject,United States--Social conditions,lcsh,https://id.loc.gov/authorities/subjects/sh85140511
subject,United States--Social life and customs,lcsh,https://id.loc.gov/authorities/subjects/sh85140527
subject,United States--Territorial expansion,lcsh,https://id.loc.gov/authorities/subjects/sh85140559
subject,United States. American Recovery and Reinvestment Act of 2009,lcnaf,https://id.loc.gov/authorities/names/no2009054981
subject,United States. Clean Air Act,lcnaf,https://id.loc.gov/authorities/names/n81077007
subject,United States. President (2009-2017 : Obama),lcnaf,https://id.loc.gov/authorities/names/no2008168642
subject,Universities and colleges,lcsh,https://id.loc.gov/authorities/subjects/sh85141086
subject,"University of Toronto (Toronto, Ont.). Falconer Hall",,
subject,"Unmarried couples--Legal status, laws, etc.",lcsh,https://id.loc.gov/authorities/subjects/sh85141187
subject,Vaccination,lcsh,https://id.loc.gov/authorities/subjects/sh85141709
subject,Vaccinations,mesh,http://id.nlm.nih.gov/mesh/D014611
subject,Valproic acid,mesh,https://id.nlm.nih.gov/mesh/D014635.html
subject,Vancouver (B.C.)--History,,
subject,Vancouver Island (B.C.),lcsh,https://id.loc.gov/authorities/subjects/sh2006001521
subject,Variation (Biology),lcsh,https://id.loc.gov/authorities/subjects/sh85142095
subject,"Vase-painting, Greek",lcsh,https://id.loc.gov/authorities/subjects/sh85142367
subject,Vendors and purchasers,lcsh,https://id.loc.gov/authorities/subjects/sh85142626
subject,Venice (Italy)--Description and travel,lcsh,https://id.loc.gov/authorities/subjects/sh85142718
subject,Vertebrates--Anatomy,lcsh,https://id.loc.gov/authorities/subjects/sh85142903
subject,"Vertebrates, Fossil",lcsh,https://id.loc.gov/authorities/subjects/sh85142906
subject,Victoria (B.C.)--Description and travel,,
subject,"Vietnam War, 1961-1975--Prisoners and prisons",,
subject,Village communities,lcsh,https://id.loc.gov/authorities/subjects/sh85143354
subject,Virginia--Description and travel,lcsh,https://id.loc.gov/authorities/subjects/sh85143759
subject,"Virginia--History--Colonial period, ca. 1600-1775",lcsh,https://id.loc.gov/authorities/subjects/sh85143765
subject,Vision,lcsh,https://id.loc.gov/authorities/subjects/sh85143872
subject,Vision disorders,mesh,https://id.nlm.nih.gov/mesh/D014786.html
subject,Visual perception,lcsh,https://id.loc.gov/authorities/subjects/sh85143926
subject,Vitamin C,lcsh,https://id.loc.gov/authorities/subjects/sh85143977
subject,Vocational guidance,lcsh,https://id.loc.gov/authorities/subjects/sh85144186
subject,Voyages and travels,lcsh,https://id.loc.gov/authorities/subjects/sh85144443
subject,Voyages and travels--Early works to 1800,lcsh,https://id.loc.gov/authorities/subjects/sh2008113313
subject,Voyages around the world,lcsh,https://id.loc.gov/authorities/subjects/sh85144447
subject,War memorials,lcsh,https://id.loc.gov/authorities/subjects/sh85145184.html
subject,Warranty,lcsh,https://id.loc.gov/authorities/subjects/sh85145282
subject,Water use--Taxation,lcsh,https://id.loc.gov/authorities/subjects/sh00002007
subject,Water--Fluoridation,lcsh,https://id.loc.gov/authorities/subjects/sh85145458
subject,Water-power,lcsh,https://id.loc.gov/authorities/subjects/sh85145596
subject,Water-supply,lcsh,https://id.loc.gov/authorities/subjects/sh85145648
subject,Waterloo (Ont. : County)--Description and travel,,
subject,Waterloo (Ont.)--Biography,,
subject,Weeds,lcsh,https://id.loc.gov/authorities/subjects/sh85145920
subject,Weights and measures--Tables,lcsh,https://id.loc.gov/authorities/subjects/sh85145966
subject,West (U.S.),lcsh,https://id.loc.gov/authorities/subjects/sh85146140-781
subject,West (U.S.)--Description and travel,lcsh,https://id.loc.gov/authorities/subjects/sh85146142
subject,West (U.S.)--Discovery and exploration,,
subject,"Whalen, Charles",,
subject,Whaling,lcsh,https://id.loc.gov/authorities/subjects/sh85146357
subject,White Mountains (N.H. and Me.),lcsh,https://id.loc.gov/authorities/subjects/sh85146495-781
subject,Wild flowers,lcsh,https://id.loc.gov/authorities/subjects/sh85146677
subject,Will,lcsh,https://id.loc.gov/authorities/subjects/sh85146775
subject,Wills,lcsh,https://id.loc.gov/authorities/subjects/sh85146810
subject,Winnipeg (Man.)--History,,
subject,Winnipeg (Man.)--Pictorial works,,
subject,Winnipeg Grain & Produce Exchange,lcsh,https://id.loc.gov/authorities/names/no89008843
subject,Wit and humour,lcsh,https://id.loc.gov/authorities/subjects/sh85147124
subject,Witnesses,lcsh,https://id.loc.gov/authorities/subjects/sh85147165
subject,Women,lcsh,https://id.loc.gov/authorities/subjects/sh85147274
subject,Women authors,lcsh,https://id.loc.gov/authorities/subjects/sh2002005435
subject,"Women authors, Chinese",lcsh,https://id.loc.gov/authorities/subjects/sh85147465
subject,Women in agriculture,lcsh,https://id.loc.gov/authorities/subjects/sh85147552
subject,Women--Employment,lcsh,https://id.loc.gov/authorities/subjects/sh85147294
subject,Women--History,lcsh,https://id.loc.gov/authorities/subjects/sh85147304
subject,"Women--History--Middle Ages, 500-1500",lcsh,https://id.loc.gov/authorities/subjects/sh85147306
subject,Women--Social and moral questions,fast,http://id.worldcat.org/fast/1176945/
subject,Wood-carving,lcsh,https://id.loc.gov/authorities/subjects/sh85147809
subject,"Woods, Bobby",,
subject,Woodstock (Ont.)--Description--Views,,
subject,World history,lcsh,https://id.loc.gov/authorities/subjects/sh85148201
subject,"World War, 1914-1918",lcsh,https://id.loc.gov/authorities/subjects/sh85148236
subject,"World War, 1914-1918--Aerial operations, British",lcsh,https://id.loc.gov/authorities/subjects/sh2008113790
subject,"World War, 1914-1918--Canada",lcsh,https://id.loc.gov/authorities/subjects/sh2008113811
subject,"World War, 1914-1918--Personal narratives, Canadian",lcsh,https://id.loc.gov/authorities/subjects/sh2008113812
subject,Worship,lcsh,https://id.loc.gov/authorities/subjects/sh85148563
subject,Wrangel Island (Russia),lcsh,https://id.loc.gov/authorities/subjects/sh86007565
subject,"Wright, Charles J.",lcnaf,https://id.loc.gov/authorities/names/n88169493
subject,Wrongful death,lcsh,https://id.loc.gov/authorities/subjects/sh85036105
subject,"Wurfel, David",lcnaf,https://id.loc.gov/authorities/names/n88035016
subject,York (Ont. : County)--History,,
subject,York Malaysian and Singaporean Students' Association (YMSSA),,
subject,"York University (Toronto, Ont.). Assiniboine Residences",,
subject,"York University (Toronto, Ont.). Atkinson College",lcnaf,https://id.loc.gov/authorities/names/n81107035
subject,"York University (Toronto, Ont.). Atkinson College building",,
subject,"York University (Toronto, Ont.). Atkinson College Residence",,
subject,"York University (Toronto, Ont.). Behavioural Sciences Building",,
subject,"York University (Toronto, Ont.). Bethune College",,
subject,"York University (Toronto, Ont.). Bethune College Residence",,
subject,"York University (Toronto, Ont.). Burton Auditorium",,
subject,"York University (Toronto, Ont.). Central Square",,
subject,"York University (Toronto, Ont.). Central Utilities Building",,
subject,"York University (Toronto, Ont.). Centre for Fine Arts Building",,
subject,"York University (Toronto, Ont.). Curtis Lecture Halls",,
